7196288	6210436	12	1680
7201548	6210296	13	1680
7200552	6210199	13	1680
7199656	6210630	13	1680
7199956	6211345	13	1680
7244181	6204270	14	1680
7243103	6202511	14	1680
7242558	6201673	14	1680
7241969	6200865	14	1680
7241330	6200096	14	1680
7240650	6199363	14	1680
7239944	6198655	14	1680
7239225	6197960	14	1680
7238499	6197272	14	1680
7237767	6196591	14	1680
7237025	6195920	14	1680
7236270	6195265	14	1680
7235492	6194636	14	1680
7234683	6194048	14	1680
7233835	6193519	14	1680
7232946	6193060	14	1680
7232023	6192677	14	1680
7231075	6192358	14	1680
7230116	6192074	14	1680
7229158	6191785	14	1680
7228211	6191465	14	1680
7227278	6191107	14	1680
7226356	6190718	14	1680
7225441	6190316	14	1680
7224519	6189928	14	1680
7223580	6189585	14	1680
7222620	6189305	14	1680
7221644	6189086	14	1680
7220662	6188895	14	1680
7219685	6188686	14	1680
7218721	6188419	14	1680
7217782	6188073	14	1680
7216867	6187670	14	1680
7215956	6187257	14	1680
7215029	6186884	14	1680
7214073	6186590	14	1680
7213094	6186385	14	1680
7212099	6186288	14	1680
7211100	6186330	14	1680
7210121	6186536	14	1680
7209185	6186886	14	1680
7208285	6187322	14	1680
7207410	6187807	14	1680
7206567	6188345	14	1680
7205768	6188947	14	1680
7205017	6189607	14	1680
7204294	6190298	14	1680
7203568	6190985	14	1680
7202824	6191653	14	1680
7201888	6192591	14	1680
7234046	6211120	17	1680
7233870	6210135	17	1680
7233551	6209188	17	1680
7233051	6208321	17	1680
7232340	6207618	17	1680
7231487	6207095	17	1680
7230556	6206732	17	1680
7229578	6206521	17	1680
7228578	6206499	17	1680
7227595	6206682	17	1680
7226652	6207013	17	1680
7225747	6207439	17	1680
7224726	6208186	17	1680
7202251	6209709	18	1700
7201298	6209409	18	1700
7200298	6209368	18	1700
7199305	6209478	18	1700
7198308	6209563	18	1700
7197310	6209614	18	1700
7196311	6209666	18	1700
7195312	6209713	18	1700
7194506	6209751	18	1700
7244869	6203668	20	1700
7244394	6202788	20	1700
7243892	6201923	20	1700
7243362	6201075	20	1700
7242778	6200263	20	1700
7242135	6199498	20	1700
7241448	6198771	20	1700
7240740	6198065	20	1700
7240029	6197361	20	1700
7239321	6196655	20	1700
7238618	6195943	20	1700
7237915	6195233	20	1700
7237209	6194525	20	1700
7236494	6193825	20	1700
7235760	6193146	20	1700
7234994	6192504	20	1700
7234188	6191912	20	1700
7233345	6191375	20	1700
7232465	6190900	20	1700
7231540	6190519	20	1700
7230575	6190255	20	1700
7229596	6190050	20	1700
7228626	6189810	20	1700
7227680	6189485	20	1700
7226764	6189084	20	1700
7225859	6188658	20	1700
