1136.857007	2
500.6354013	3
1761.116937	5
153.3413449	6
2994.408932	7
23.28043998	8
2599.470621	9
247.5439014	10
1764.253693	12
1774.057681	13
138.8300476	15
92.87220193	16
1003.0557	21
1.446515899	103
7.261159039	104
1.413759635	105
0.408587699	106
1093.238169	137
183.8027732	138
48.73144679	139
64.43060967	140
54.26618692	142
46.44842224	143
18.60141681	144
13.15476386	145
18.57225794	146
27.1889601	147
25.20826918	149
1094.319892	150
1078.459442	153
1087.61733	156
32.00013453	157
227.6296639	158
1403.213118	160
42.16275227	162
27.09934467	163
8.20643483	164
43.82119476	165
8.154982198	166
9.127224712	167
56.87907751	168
36.16534322	169
99.60923608	170
291.7782386	171
76.25859222	172
1474.136078	174
385.8684623	177
10.6978983	180
12.48947958	182
72.50210722	183
69.62849145	186
112.9550124	188
2.947813585	189
4.039293535	190
32.81857269	191
124.4233471	192
39.48094901	193
50.9808763	194
8.284702797	195
4.777141864	196
8.419622016	197
1.383944381	198
1.383981962	199
10.50338892	200
15.55765738	201
8.283764959	202
1.56404241	203
3.828650656	204
0.070869679	205
1.622035443	206
2.617701328	207
0.999648968	208
6.399649211	209
0.101993239	210
53.58565646	211
66.71718437	212
33.24689907	213
11.59077214	214
4.67522513	215
11.60756672	217
11.34295995	218
2.757374192	219
1.995617298	220
0.526844626	221
8.828035794	222
0.35446536	223
0.433884114	224
0.194926655	225
1.050373931	226
20.96125291	227
4.682802391	228
2.70734945	229
1.384895117	230
4.237148394	231
2.789793234	233
2.049802939	234
8.354736551	235
2.043959295	236
0.249620076	237
1.622378794	238
4.316297004	239
0.941667983	240
0.013499985	241
1.30508549	242
5.88883458	244
8.181311832	245
0.020704094	246
0.279161321	247
3.377834224	248
19.95455908	249
20.92001712	250
3.369692617	252
30.32977454	253
21.71317516	255
71.03889959	256
4.883453866	257
273.9254156	258
471.5961295	259
226.3965204	260
66.07121124	261
306.7926175	262
106.3921948	263
319.2301217	264
383.897727	265
1474.644381	266
462.0214774	267
47.58394788	270
2158.472038	300
2.531327326	301
