1	0	1	16.92126636
2	0	2	13.89819587
3	0	3	17.40160084
4	2	3	21.58525457
5	2	4	5.957543764
6	3	4	13.37605893
7	1	5	7.335199291
8	1	11	17.55287053
9	5	6	13.43515572
10	6	7	3.278112021
11	6	8	1.779706165
12	7	8	13.52020585
13	7	9	1.756158644
14	8	9	24.99315014
15	9	10	5.141907449
16	4	10	8.767914466
17	10	12	19.94318989
18	11	12	7.023289579
19	5	11	6.69725404
