68	148	146	24.760944	2.030660	
69	149	150	0.861056	0.001211	
70	149	154	2.549795	0.014599	
71	15	16	1.862143	0.009287	
72	150	151	0.861056	0.000315	
73	151	152	1.349025	0.001365	
74	152	153	3.232595	0.013656	
75	153	88799944	4.029975	0.032457	
76	154	155	2.549795	0.027008	
77	155	156	2.549795	0.039727	
78	156	157	2.549795	0.036497	
79	157	158	2.549795	0.008639	
80	158	159	2.549795	71.528702	
81	159	160	0.487969	0.000285	
82	159	88799942	0.991107	0.004066	
83	159	152	1.070719	4.952895	
84	16	88399913	1.862143	0.004103	
85	160	151	0.487969	4.951287	
86	161	8810199922	134.029879	195.191706	
87	162	152	0.812851	0.001103	
88	162	148	28.171795	0.123226	
89	163	164	3.593169	0.000986	
90	164	165	3.593169	0.002464	
91	165	166	3.593169	0.004965	
92	166	167	3.593169	0.002464	
93	167	132	3.593169	0.000986	
94	168	881099933	82.920634	16.933994	
95	169	168	82.920634	244.493581	
96	17	88399916	10.239373	0.123337	
97	170	881099912	14.441879	4.561038	
98	171	170	14.441879	1.660052	
99	172	881099926	27.479027	1.181575	
100	173	881099936	115.697178	30.343758	
101	174	881099935	1.969850	0.003134	
102	175	4	1.249417	0.001894	
103	176	8819995	18.818804	1.565473	
104	177	202	1.475565	0.032782	
105	178	116	0.075141	0.000005	
106	179	178	0.036675	0.000004	
107	179	115	0.062751	0.000004	
108	18	88299923	0.34	0.000224	
109	18	183	24.625745	1.790762	
110	180	14	1.723323	0.007556	
111	181	211	15.632804	0.000000	
112	182	19	14.905343	11.223092	
113	183	88299916	24.62	3.9	
114	184	24	1.203391	0.016278	
115	184	185	10.685082	0.593686	
116	185	23	0.067009	0.000050	
117	185	186	10.618073	0.541961	
118	186	88299913	10.963439	0.676908	
119	187	88499935	4.655703	9.633586	
120	188	187	1.579384	0.067470	
121	188	88499923	3.171644	15.597734	
122	189	190	7.023747	0.000000	
123	189	88499919	6.978654	0.200196	
124	19	8829994	14.905343	0.467629	
125	190	88499922	7.023747	0.000005	
126	191	192	0.817554	0.001448	
127	191	106	12.645901	0.565236	
128	192	107	14.293013	0.967931	
129	193	191	13.463455	0.955739	
130	194	193	0.344323	0.000257	
131	194	192	13.475459	0.957444	
132	195	88799933	26.040604	3.728630	
133	196	201	13.227608	0.013473	
134	197	88799933	27	56.1	
135	198	199	6.744714	0.243344	
136	199	881099914	6.744714	0.142333	
137	2	8819992	40.938950	1.183352	
138	20	88399917	21.175136	2.075236	
139	200	8819991	108.785134	142.180607	
140	201	57	110.800000	20.229447	
141	202	8869991	8.622577	9.375571	
142	203	196	8.522138	0.005084	
143	204	8819997	1.401027	0.000696	
144	204	196	4.705469	0.115282	
145	205	14	2.344665	0.033377	
146	206	881099930	40.999728	950.000565	
147	207	208	8.673268	0.782024	
148	207	88109998	5.768611	1.570996	
149	208	171	8.673268	1.134908	
150	209	8829994	4.961529	0.828071	
151	21	88299911	7.5	3.13	
152	21	88299913	2.757234	0.085455	
153	210	8829998	5.568286	0.348525	
154	210	8829999	4.961529	0.477787	
155	211	212	16.079298	24.512625	
156	212	88299931	16.079298	16.472616	
157	22	186	0.345366	0.001341	
158	22	21	10.259595	0.592784	
159	23	22	10.604961	0.540623	
160	24	23	10.537952	0.577449	
161	25	88299917	0.803446	0.002230	
162	250	2	16.305968	0.215203	
163	251	300	13.298248	0.090898	
164	251	250	16.305968	0.453727	
165	26	88199935	0.221182	0.000427	
166	27	88199936	0.411119	0.000786	
167	27	88199916	32.842427	26.666333	
168	28	29	1.396679	0.006060	
169	29	30	1.396679	0.006060	
170	3	5	12.558646	0.145922	
171	3	4	20.616719	0.240323	
172	30	35	0.618607	0.000597	
173	30	31	0.778072	0.003246	
174	300	175	1.249417	0.000883	
175	300	46	5.271687	0.035961	
176	300	53	6.777145	0.048232	
177	31	32	1.396679	0.003320	
178	32	33	1.396679	0.002878	
179	33	88199915	1.396679	0.002518	
180	34	88199937	2.769049	0.080025	
181	35	36	0.618607	0.002052	
182	36	31	0.618607	0.000597	
183	37	38	15.311162	11.904078	
184	38	39	15.311162	2.393755	
185	39998	8839999	2.018217	0.015554	
186	39998	88199929	29.609509	19.924558	
187	39	40	7.337153	0.448964	
188	39	42	7.974009	2.825147	
189	4	6	21.866136	0.358994	
190	40	41	7.337153	2.391898	
191	41	88199950	8.709852	0.996739	
192	42	41	1.372699	0.015715	
193	42	88199951	6.601310	0.572559	
194	43	44	32.207893	0.213279	
195	44	1	32.207893	1.510547	
196	499946	88499947	24.535101	15.300236	
197	45	43	19.649247	0.337368	
198	45	2	24.632982	0.877338	
199	46	47	5.271687	0.012185	
200	47	48	5.271687	0.058799	
201	48	49	5.271687	0.007140	
202	49	50	5.271687	0.031041	
203	5	43	12.558646	0.129709	
204	50	51	5.271687	0.037617	
205	51	52	12.048832	0.024050	
206	52	8	12.048832	0.184982	
207	53	54	6.777145	0.013525	
208	54	55	6.777145	0.035229	
209	55	56	6.777145	0.013683	
210	56	51	6.777145	0.072072	
211	58	88199941	2.745945	0.039504	
212	59	58	2.745945	0.041713	
213	6	7	4.566688	0.026798	
214	6	10	17.299448	0.427347	
215	60	88199952	5.433342	0.624374	
216	61	88199946	0.638861	0.001566	
217	62	88199945	8.087366	0.172407	
218	699923	88799934	7.777956	0.191501	
219	699923	88699924	4.642908	0.194646	
220	63	8859991	0.996391	0.035614	
221	63	8829991	19.342591	21.086079	
222	64	65	0.352212	0.004026	
223	64	8849991	4.085036	2.555022	
224	65	8859991	6.452114	3.770682	
225	66	8859996	1.287540	0.003007	
226	66	8869991	13.415454	1.193439	
227	67	68	94.873263	48.875083	
228	68	69	2.068765	0.001798	
229	68	72	92.804499	12.229998	
230	69	74	2.068765	0.004708	
231	7	8	4.566688	0.003216	
232	70	88699933	0.384231	0.000071	
233	70	71	37.493972	0.136117	
234	71	8859995	22.790978	0.249641	
235	71	66	14.702994	54.254608	
236	72	70	37.878203	0.366246	
237	72	73	54.926295	0.823226	
238	73	8869992	17.716719	0.062165	
239	73	8869993	37.209576	2.015525	
240	74	177	1.475565	0.023987	
241	74	75	0.593200	54.474663	
242	75	202	7.147012	4.325324	
243	76	77	33.186470	3.733400	
244	77	78	33.186470	2.226015	
245	78	79	47.666949	17.223261	
246	79	88799934	103.240601	49.252318	
247	8	9	16.615520	0.042571	
248	80	88799936	95.469336	93.655851	
249	81	82	246.950000	154.504097	
250	83	88499910	19.039955	3.873284	
251	84	88699931	22.925936	5.528779	
252	85	8869993	40.042840	0.683112	
253	86	87	1.374585	0.005840	
254	86	90	2.807427	0.040872	
255	87	88	1.374585	0.007565	
256	88	89	1.374585	0.012479	
257	89	90	1.374585	0.014988	
258	9	10	16.615520	0.354757	
259	90	88599910	4.182012	0.173412	
260	88109991	88109994	25.779118	24.673817	
261	88109991	88109992	30.022460	5.432169	
262	881099912	881099913	14.441879	1.544048	
263	8810199922	162	28.984646	0.064137	
264	8810199922	138	105.045233	1.327863	
265	881099913	198	6.744714	0.173096	
266	881099913	881099914	7.697166	0.558773	
267	881099914	881099915	14.441879	5.886418	
268	881099915	881099920	14.441879	0.923174	
269	881099918	881099930	3.963755	0.031543	
270	881099919	881099921	10.478124	0.390226	
271	881099919	881099918	4	0.034	
272	88109992	88899912	0.359971	0.000395	
273	88109992	88109997	29.662489	20.122971	
274	881099920	881099919	14.441879	0.786745	
275	881099921	881099922	22.489413	1.698374	
276	881099922	881099923	23.715863	1.635304	
277	881099923	881099924	25.112870	2.124032	
278	881099924	881099925	38.651129	4.323897	
279	881099925	169	82.920634	19.901061	
280	881099926	881099925	44.269505	4.276023	
281	881099927	881099924	13.538259	0.390193	
282	881099927	881099926	16.790478	0.438069	
283	881099928	881099923	1.397007	0.004249	
284	881099928	881099927	30.328737	1.738086	
285	881099929	881099922	1.226450	0.003386	
286	881099929	881099928	31.725744	1.634440	
287	881099930	881099921	12.011289	0.324737	
288	881099930	881099929	32.952194	2.019723	
289	881099931	174	1.969850	0.003024	
290	881099932	881099931	29.448877	0.295479	
291	881099931	172	0.173838	0.000046	
292	881099932	881099933	29.622715	0.384214	
293	881099933	173	83.1	19.7	
294	881099934	881099935	1.987105	0.003078	
295	881099934	881099932	29.6	0.384	
296	881099935	881099936	3.956956	0.016180	
297	881099936	88899915	119.654133	181.650128	
298	88109994	88109996	12.246658	0.616968	
299	88109994	88109995	13.532460	0.620681	
300	88109995	207	14.44	8.17	
301	88109996	88109997	11.337238	0.264370	
302	88109996	88109995	11.33	0.264	
303	88109997	206	41	14.36	
304	88109998	171	5.768611	0.345937	
305	8819991	180	1.723323	0.003206	
306	8819991	45	44.282229	0.503955	
307	8819991	3	33.175365	0.565711	
308	8819991	251	29.604216	0.712370	
309	88199910	88199911	1.140963	0.001932	
310	88199910	88199913	52.661364	49.595788	
311	88199911	88199912	0.479663	0.000599	
312	88199911	88199951	0.661300	0.001124	
313	88199912	88199939	13.651545	0.221318	
314	88199913	88199956	18.035447	0.524128	
315	88199913	88199914	34.625916	1.897895	
316	88199914	88199915	1.372370	0.010924	
317	88199914	27	33.253546	12.405175	
318	88199915	34	2.769049	0.014574	
319	88199916	88199934	0.218576	0.000176	
320	88199916	88199917	32.623851	4.021703	
321	88199917	88199933	0.216496	0.000195	
322	88199917	88199918	32.407354	18.373636	
323	88199918	88199931	0.205356	0.000219	
324	88199918	88199919	32.201998	7.944418	
325	88199919	88199930	0.436660	0.000678	
326	88199919	88199920	31.765338	35.894297	
327	8819992	8819995	40.381312	3.462415	
328	8819992	1	0.56	0.000489	
329	88199920	88199921	60.268176	20.291643	
330	88199921	88199927	0.684428	0.001793	
331	88199921	88199922	59.583748	53.979833	
332	88199922	88199925	7.103060	0.119424	
333	88199922	88199923	52.480688	17.188282	
334	88199923	88199924	7.014419	0.115259	
335	88199923	88399922	45.466269	100.254739	
336	88199924	88199925	67.386031	7.103048	
337	88199925	88199926	74.489091	5.507565	
338	88199926	88199927	74.489091	56.578969	
339	88199927	88199930	78.298408	42.151852	
340	88199928	88199927	3.124888	0.017657	
341	88199929	88199928	1.106671	0.007178	
342	88199929	88199920	28.502838	7.261300	
343	8819993	176	18.818804	0.491486	
344	8819993	8819994	13.9	0.2	
345	88199930	88199931	78.735068	100.189436	
346	88199931	88199932	78.940424	23.259938	
347	88199932	88199933	79.423054	4.579280	
348	88199933	88199934	79.639550	4.197227	
349	88199934	88199935	80.077122	7.900987	
350	88199935	88199936	80.298304	41.834469	
351	88199936	88199937	80.709423	14.733374	
352	88199937	88199938	83.478472	4.068229	
353	88199938	13	97.572392	0.697053	
354	88199939	88199938	14.093921	0.177879	
355	8819994	8839991	47.861695	54.057344	
356	88199940	88199912	13.171882	2.416245	
357	88199941	88199940	3.365011	0.102289	
358	88199942	88199941	0.619066	0.005138	
359	88199942	88199948	6.724886	6.886944	
360	88199943	59	2.745945	0.075721	
361	88199943	204	6.106496	5.096460	
362	88199944	88199940	9.806871	0.430974	
363	88199945	88199944	9.382620	1.442216	
364	88199946	62	8.087366	1.775792	
365	88199947	88199942	7.343953	0.099298	
366	88199947	88199943	8.852441	1.195498	
367	88199948	88199955	16.839755	1.821308	
368	88199949	60	5.433342	0.309973	
369	88199949	88199948	10.114869	2.047011	
370	8819995	8819996	59.200116	10.766920	
371	88199950	88199944	0.424251	0.002081	
372	88199950	88199949	15.548211	3.843775	
373	88199951	88199950	7.262610	0.439887	
374	88199952	88199953	0.319435	0.000638	
375	88199952	61	0.319426	0.000780	
376	88199952	88199954	4.794481	5.013304	
377	88199953	61	0.319435	0.000517	
378	88199954	63	20.338982	16.708681	
379	88199955	88199945	1.295254	0.010754	
380	88199955	88199954	15.544501	2.079376	
381	88199956	88199939	0.442375	0.000915	
382	88199956	28	1.396679	0.013641	
383	88199956	88199947	16.196393	5.977384	
384	8819996	8819997	3.053124	0.213515	
385	8819996	8819998	56.146991	3.226171	
386	8819997	203	4.454151	0.109502	
387	8819998	8819999	2.344665	0.195710	
388	8819998	88199910	53.802327	1.603925	
389	8819999	205	2.344665	0.048548	
390	8829991	64	4.437248	2.570736	
391	8829991	182	14.905343	3.285952	
392	88299911	8829998	10.7	7.74	
393	88299912	88299911	3.190859	0.114447	
394	88299912	210	10.53	7.5	
395	88299913	88299912	13.720673	2.926301	
396	88299914	184	11.9	0.69	
397	88299914	88299915	5.144058	0.282545	
398	88299915	24	9.33	0.43	
399	88299916	88299917	2.599266	0.022285	
400	88299916	88299918	17.835977	3.020171	
401	88299916	88299915	4.2	0.074406	
402	88299917	88399917	3.402712	0.074406	
403	88299918	25	0.803446	0.002129	
404	88299918	88299914	17	25.1	
405	88299920	88299921	0.784666	0.001837	
406	88299920	17	8.099089	0.077789	
407	88299920	18	24.967136	1.811977	
408	88299921	88299922	0.338172	0.000262	
409	88299921	211	0.446495	0.057415	
410	88299922	20	20.833745	1.257606	
411	88299923	20	0.34	0.000268	
412	88299924	88299922	20.495573	5.613443	
413	88299924	181	15.63	0.633	
414	88299926	88299925	36.128377	13.430220	
415	88299925	88299924	36.128377	4.730327	
416	88299927	88299926	36.128377	0.349031	
417	88299931	88299932	16.600861	4.100516	
418	88299932	88299934	57.171147	3.964940	
419	88299933	12	0.521562	0.000900	
420	88299933	88299934	2.293924	0.012480	
421	88299933	88399921	41.744241	12.150437	
422	88299934	88399910	59.465070	81.414695	
423	8829994	8829995	19.866872	7.660598	
424	8829995	88299927	36.128377	122.466924	
425	8829998	8829995	16.261505	8.895249	
426	8829999	209	4.96	0.28	
427	8839991	37	15.311162	2.458451	
428	8839991	11	32.550533	40.360017	
429	88399910	88199924	60.371613	45.737409	
430	88399911	88299932	40.570286	1.355212	
431	88399912	88399911	39.868083	1.300879	
432	88399913	88399912	39.174501	4.268382	
433	88399914	88399913	37.312358	1.463595	
434	88399915	88399914	2.495138	0.007265	
435	88399915	17	2.140284	0.007831	
436	88399916	88399914	34.817220	1.019430	
437	88399917	88399916	24.577847	0.635681	
438	88399918	88399915	4.635422	0.025890	
439	88399918	88299920	33.850891	2.703700	
440	88399919	15	1.862143	0.003980	
441	88399919	88399918	38.486313	9.763691	
442	8839992	8839993	0.440177	0.009413	
443	8839992	8839995	32.110356	3.114855	
444	88399920	88399912	0.693582	0.001310	
445	88399920	88399919	40.348456	3.268112	
446	88399921	88399911	0.702204	0.001334	
447	88399921	88399920	41.042038	3.745988	
448	88399922	88399910	0.906542	0.002056	
449	88399922	88299933	44.559727	126.800646	
450	8839993	26	0.221182	0.000530	
451	8839993	88199934	0.218995	0.000777	
452	8839995	88199932	0.482630	0.005286	
453	8839995	39998	31.627726	34.846561	
454	8839999	88199928	2.018217	0.100363	
455	8849991	88499950	0.351656	0.004013	
456	8849991	8849992	3.733380	1.465041	
457	88499910	88499945	20.7	17.35	
458	88499911	88499944	1.482533	0.004732	
459	88499911	88499912	39.199618	21.458659	
460	88499912	86	4.182012	0.199701	
461	88499912	88499914	35.017606	15.572208	
462	88499913	88499942	1.851717	0.011379	
463	88499913	88499915	30.483963	15.407050	
464	88499914	88499943	2.681926	0.025152	
465	88499914	88499913	32.335680	13.278263	
466	88499915	88599914	6.670117	0.375931	
467	88499915	88499916	23.813846	1.557731	
468	88499916	88499940	0.577644	0.002522	
469	88499916	88499917	23.236202	1.479625	
470	88499917	88599915	8.066632	1.285263	
471	88499917	88499918	15.169570	3.064814	
472	88499918	119	1.167169	0.006969	
473	88499918	189	14.002401	1.594025	
474	88499919	88499920	0.138161	0.000068	
475	88499919	118	6.840493	0.483007	
476	8849992	88499949	1.110423	0.040017	
477	8849992	8849993	2.622957	0.439447	
478	88499920	88499921	6.166728	0.492488	
479	88499921	88499938	6.327410	0.222209	
480	88499922	88499921	0.160683	0.001397	
481	88499922	88499936	2	0.024	
482	88499922	188	4.751028	5.599397	
483	88499923	88499924	7.252810	1.317457	
484	88499924	88499925	7.695366	1.571526	
485	88499925	88499926	8.070405	0.542416	
486	88499926	88499927	8.440208	0.725262	
487	88499927	88499928	8.830045	0.793806	
488	88499928	88499929	9.138083	0.867160	
489	88499929	102	20.830269	40.906237	
490	8849993	88499947	0.297812	0.000218	
491	8849993	8849994	2.325145	0.520522	
492	88499930	88499928	0.308038	0.000580	
493	88499930	88499931	2.049425	0.269736	
494	88499931	101	11.692186	1.660644	
495	88499932	88499926	0.369802	0.000835	
496	88499932	100	2.747300	0.573030	
497	88499933	88499925	0.375040	0.000831	
498	88499933	88499932	3.117103	0.581464	
499	88499934	88499924	0.442556	0.001285	
500	88499934	88499933	3.492142	2.124049	
501	88499935	88499923	4.081166	0.450507	
502	88499935	88499934	3.934698	3.139025	
503	88499936	187	3.076319	7.210466	
504	88499937	88499938	0.202886	0.000305	
505	88499937	88499936	0.964283	0.003785	
506	88499938	88499939	6.530296	17.659665	
507	88499939	88499940	6.868265	0.676369	
508	8849994	499946	0.874164	0.033952	
509	8849994	8849995	1.450980	0.096902	
510	88499940	88499941	7.771211	0.624564	
511	88499941	88499942	8.841767	2.260027	
512	88499942	88499943	14.219913	1.127147	
513	88499943	88499944	17.557422	11.789411	
514	88499944	83	19.039955	2.971305	
515	88499945	8859993	21.504754	18.122769	
516	88499947	88499948	1.709060	0.046520	
517	88499947	88699934	23.123853	1.597163	
518	88499948	88499949	4.637823	0.201743	
519	88499949	88499950	5.748246	1.355949	
520	8849995	8859997	0.403786	0.004702	
521	8849995	8849996	1.047195	0.054718	
522	88499950	65	6.099902	1.788293	
523	8849996	8849998	0.279402	0.008609	
524	8849996	88499945	0.767793	0.018827	
525	8849998	88499911	40.682151	3.451718	
526	8849999	88499910	1.697006	0.006901	
527	8849999	8849998	40.4	148.34	
528	8859991	88199946	7.448505	0.073122	
529	88599910	88499943	0.655583	0.001459	
530	88599910	8859999	3.526429	0.037485	
531	88599912	88499940	0.325302	0.001094	
532	88599912	88599913	5.274259	0.003208	
533	88599913	88599916	6.755356	0.921033	
534	88599914	121	1.070557	0.005331	
535	88599914	88599912	5.599561	0.179828	
536	88599915	88499939	0.337969	0.001423	
537	88599915	120	7.728663	0.012965	
538	88599916	88599917	6.840155	0.539601	
539	88599917	88599918	6.911698	0.536256	
540	88599918	88599919	6.970848	0.481959	
541	88599919	88599920	7.017544	0.549020	
542	8859992	499946	23.660937	1.862757	
543	88599920	88599921	7.048610	0.639840	
544	88599921	88599922	7.026566	0.578903	
545	88599921	88599926	0.022	0.000003	
546	88599922	123	1.955731	0.043377	
547	88599922	88599923	5.070835	0.167435	
548	88599923	88599924	11	1.6	
549	88599924	122	7.687030	0.223912	
550	88599924	88499935	3.360161	1.219394	
551	88599925	88499931	9.642761	14.253526	
552	88599926	88599923	5.976356	0.697720	
553	88599927	88599920	0.031066	0.000006	
554	88599927	88599926	5.954312	0.784927	
555	88599928	88599919	0.046696	0.000014	
556	88599928	88599927	5.985378	0.670669	
557	88599929	88599918	0.059150	0.000023	
558	88599929	88599928	6.032075	0.613650	
559	8859993	8859992	22.727387	5.537921	
560	88599930	88599917	0.071543	0.000033	
561	88599930	88599929	6.091224	0.698223	
562	88599931	88599916	0.084800	0.000047	
563	88599931	88599930	6.162767	0.746871	
564	8859994	8859997	0.818847	0.000162	
565	8859995	8859994	0.464857	0.000096	
566	8859995	8869992	22.326121	0.133382	
567	8859996	8859994	0.353990	0.000875	
568	8859996	8859992	0.933550	0.015234	
569	8859997	8859993	1.222633	0.000690	
570	8859999	88499942	3.526429	0.040327	
571	8869990	8869991	20.061724	117.055690	
572	8869991	8849999	42.099755	34.316517	
573	88699910	88699931	2.354496	0.090479	
574	88699910	88699911	11.256546	15.338713	
575	88699911	88699913	12.375717	43.587584	
576	88699912	88799917	53.621776	51.973495	
577	88699912	88699911	1.119170	8.375896	
578	88699913	88699914	6.786655	2.115932	
579	88699913	88799917	5.6	0.01	
580	88699915	88699914	3.285845	0.004802	
581	88699914	88699930	2.342100	0.118625	
582	88699914	88699916	7.730400	1.706838	
583	88699915	88799914	50.628275	4.824641	
584	88699916	88699929	2.341101	0.082743	
585	88699916	88699917	5.389299	18.917609	
586	88699917	88699918	7.956617	2.032928	
587	88699918	130	2.320158	0.000474	
588	88699918	88699919	13.278553	67.667661	
589	88699919	88699926	7.987259	0.147011	
590	88699919	88699920	5.291294	0.976743	
591	8869992	85	40.042840	1.270249	
592	88699920	88699924	0.851887	0.001615	
593	88699920	88799928	17.533662	4.657596	
594	88699921	88699920	13.094256	1.434187	
595	88699921	88699922	6.921684	11.894362	
596	88699922	699923	1.188249	0.003254	
597	88699922	8889992	39	156	
598	88699924	88699925	5.494795	0.098321	
599	88699925	78	14.480479	0.639594	
600	88699926	88699925	7.084581	1456.803498	
601	88699926	88699927	0.902678	0.004136	
602	88699927	76	33.186470	3.698671	
603	88699928	88699927	32.283792	10.284504	
604	88699929	88699928	29.963633	5.725385	
605	8869993	8869994	77.252416	5.708086	
606	88699930	88699929	27.622532	1.167486	
607	88699931	88699930	25.280432	54.412371	
608	88699932	84	22.925936	3.959334	
609	88699933	88699932	20.58	8.39	
610	88699934	88499948	2.928763	0.037300	
611	88699934	88699933	20.195090	1.020501	
612	8869994	8869995	64.533730	0.755157	
613	8869995	8869997	5.337355	0.009504	
614	8869995	8869999	59.196375	2.806909	
615	8869994	8869996	12.718686	0.071480	
616	8869996	8869997	6.164874	0.693180	
617	8869996	75	6.553812	33.631202	
618	8869997	88699932	2.346615	0.005816	
619	8869997	8869998	9.155614	2.804653	
620	8869998	88699910	13.611042	2.789327	
621	8869999	8869998	4.455428	0.007251	
622	8869999	88699912	54.740947	9.759397	
623	88799911	128	55.573653	0.687715	
624	88799912	88699925	1.901103	0.002366	
625	88799912	8879999	27.893314	33.884483	
626	88799913	88699918	7.642094	0.021864	
627	88799913	88799912	29.794417	39.096007	
628	88799913	88799922	10.624446	9.671145	
629	88799914	88699917	2.567318	0.002785	
630	88799914	88799913	48.060957	2.375931	
631	88799917	88699915	53.914120	2.100998	
632	88799917	124	5.296718	2.615329	
633	8879992	8889991	98.757798	3.164515	
634	88799922	88799923	10.624446	10.371148	
635	88799923	109	26.169439	4.944748	
636	88799924	88799931	0.254034	0.000349	
637	88799924	88799923	15.544993	60.590161	
638	88799925	88799930	0.313324	0.000532	
639	88799925	88799924	15.799027	2.037933	
640	88799928	88799929	1.421311	0.010897	
641	88799928	88799925	16.112351	2.727320	
642	88799929	88799911	55.097022	11.990405	
643	8879993	163	3.593169	0.006481	
644	8879993	8879992	27.480492	174.941579	
645	88799930	88799929	53.675711	19.424516	
646	88799931	88799930	53.362387	7.712770	
647	88799932	88799931	53.108353	15.950551	
648	88799933	88799932	52.979518	7.896338	
649	88799934	88799935	111.018557	2.183934	
650	88799935	80	95.469336	5.573598	
651	88799935	88799938	15.549222	76.804406	
652	88799936	81	94.978916	24.848906	
653	88799936	88799937	0.490419	0.000128	
654	88799937	135	151.971084	12.564778	
655	88799938	88799937	151.045103	22.425178	
656	8879994	8879993	31.073660	0.241050	
657	8879994	8879997	25.838262	0.782176	
658	88799940	88799941	5.310937	0.062261	
659	88799940	131	11.232615	0.555481	
660	88799941	134	135.495881	0.816513	
661	88799942	88799941	5.405089	0.020222	
662	88799943	88799944	0.384007	0.000251	
663	88799943	8879996	85.278702	1.061837	
664	88799944	88799942	4.413982	0.048474	
665	8879995	8879994	56.911922	18.739190	
666	8879996	8879995	14.001395	0.590973	
667	8879996	8879992	71.277307	194.512860	
668	8879997	88699922	33.239006	17.905948	
669	8879999	8879997	7.400744	3.679025	
670	8879999	127	0.476631	0.000161	
671	8879999	88699921	20.015939	9.690654	
672	8889991	132	3.550888	0.006329	
673	8889991	8889993	102.103698	13.174837	
674	8889992	8889991	6.896788	3.532241	
675	88899910	8889998	25.357548	0.870841	
676	88899911	88899912	2.185535	0.005783	
677	88899911	8889996	28.727516	6.513291	
678	88899912	88899914	13.362617	2.731939	
679	88899913	88899916	4.981109	0.055219	
680	88899913	88799940	15.380951	0.251059	
681	88899914	88899915	0.144613	0.000187	
682	88899914	88899913	13.218004	0.508244	
683	88899915	88899916	119.798746	20.232164	
684	88899916	88799941	124.779855	7.506766	
685	8889992	88799940	1.162601	0.024117	
686	8889996	881099934	31.6	3.47	
687	8889992	88899911	30.913052	17.703070	
688	8889993	88109991	55.801578	31.385846	
689	8889993	8889995	46.302120	6.915185	
690	8889995	88899910	25.357548	0.330128	
691	8889995	8889996	20.944573	0.594111	
692	8889996	8889998	18.062268	0.606859	
693	8889998	8889999	43.419816	2.776213	
694	8889999	173	32.602705	1.886180	
695	8889999	88899912	10.817111	2.019923	
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
