2622	715	713	9.170989	0.091979
2736	689	801	21.344370	4.971820
2747	676	677	-2.739128	0.318143
2750	701	676	-2.739128	2.784836
2755	677	658	18.605242	0.532733
2760	682	658	41.658657	3.659311
2768	658	657	60.263899	9.219656
2831	18	90	6.185021	0.064570
2858	199	202	5.428392	2.617890
2890	100	35	22.612817	38.414420
2891	101	100	2.421118	0.009299
3237	627	605	5.525871	0.144328
3283	800	100	20.191699	83.676826
3338	99	101	32.417636	3.944997
3359	77	78	63.498686	46.605155
3372	113	118	5.181119	0.414228
3395	149	138	27.178606	119.696494
3503	572	753	0.968706	0.005175
3517	200	194	0.625188	0.000450
3525	328	905	6.152800	0.884131
3530	766	221	21.939170	9.611382
3541	287	307	51.242562	4.535686
3546	305	755	6.152800	0.245434
3558	221	220	21.939170	1.779128
3570	241	242	24.566165	0.471044
3578	46	47	-3.905347	0.041550
3582	11	10	2.973324	0.252454
3584	9	8	3.707548	0.647994
3668	305	300	25.213839	0.571035
3671	307	305	31.366639	1.359588
2521	682	683	-26.007593	0.724713
3829	709	708	12.466653	0.155417
3853	307	311	19.875923	1.312364
2645	904	901	9.779844	1.727818
2627	625	909	8.179503	0.185344
2630	909	908	8.179503	0.247133
2633	908	631	8.179503	0.380990
2648	901	900	9.779844	3.339388
2666	902	630	-0.869417	2.521441
2668	630	631	-0.869417	2.522371
2636	631	632	7.310086	3.292813
2676	633	632	-1.438263	0.008841
2671	635	634	-1.438263	0.006368
2651	902	635	-2.443666	1.735712
2654	635	637	-1.005403	0.874080
2639	632	636	5.871823	0.501905
2684	640	641	22.778492	2.076187
2681	639	640	22.778492	1.597179
2657	647	639	23.783895	1.741284
2810	647	646	3.489804	0.044986
2815	645	644	3.489804	4.498615
2807	644	641	13.518452	0.393769
2805	644	765	10.028648	4.081900
2660	648	647	27.273699	1.831869
2663	649	648	27.273699	1.831869
2773	649	656	10.389155	0.232567
2776	656	655	10.389155	0.365451
2802	765	655	10.028648	4.004502
2799	655	660	-0.360508	0.000320
2795	659	660	22.601045	2.279932
2797	657	659	22.601045	1.375249
2770	657	649	37.662855	3.056847
2792	660	420	22.961552	2.474318
2789	420	419	-4.784479	0.925542
2784	418	417	3.967808	0.911818
2781	417	416	3.967808	1.550786
2706	404	415	-4.199712	0.056191
2778	416	412	-6.999634	7.943431
2723	403	404	0.495582	1.501944
2721	402	403	0.495582	1.473661
2715	402	401	6.309691	0.526948
2703	405	404	-3.704130	2.410648
3935	63	66	46.183427	14.271718
3937	63	64	13.000000	0.080772
3940	64	65	13.000000	0.080772
3944	356	357	0.560467	0.000057
3947	357	358	0.560467	0.000057
3958	358	359	0.560467	0.000113
3988	511	151	0.634876	0.001451
4020	41	39	6.962621	0.038453
4022	39	38	6.962621	0.051270
4023	42	41	6.962621	0.076906
1813	20	11	1.031564	0.002701
2436	12	11	1.941760	0.005908
3353	20	12	0.230399	5.321341
2434	13	12	1.711361	63.906051
1475	478	477	6.208966	0.091521
1458	484	483	0.388341	0.005261
1482	477	476	3.944793	1.977734
1395	475	474	0.433686	0.800732
1424	471	470	12.925577	17.077766
1925	605	606	0.285452	1.145844
2005	605	772	5.240419	0.030592
2010	772	171	5.240419	0.047625
2013	171	170	2.423718	5.078012
2015	171	172	2.816701	3.353623
1928	606	174	0.285452	0.000010
1931	174	173	0.285452	1.145843
1934	173	172	0.285452	1.145835
2017	172	167	3.102153	0.121044
2025	170	169	2.423718	0.002079
2023	169	168	30.997868	0.125724
2020	167	169	28.574150	1.615055
4075	193	194	19.130630	6.410714
4077	193	165	1.263868	0.825261
4123	258	773	39.015839	10.526878
4133	773	315	39.015839	6.467397
4159	45	46	-18.169835	1.889832
3468	522	521	0.713363	0.011007
3470	521	489	0.713363	0.010660
3475	525	774	0.198091	0.289198
3477	774	494	0.198091	0.476906
2347	713	710	19.631232	1.264372
496	570	572	0.968706	0.001329
4407	571	576	104.745517	14.463057
4409	570	571	104.745517	1097.173308
4422	125	126	10.070794	0.225590
4459	80	81	-1.314199	12.342549
303	349	348	8.776392	9.075671
308	352	348	19.438011	1.205157
306	353	352	19.438011	2.574458
319	353	354	34.537113	9.682057
321	354	355	34.537113	6.408980
316	351	355	18.488169	10.717870
314	350	351	18.488169	11.655803
300	350	349	8.776392	0.984226
311	348	355	28.214404	12.312545
1747	446	447	2.048423	1.397629
4716	539	540	0.017229	0.001594
4721	539	538	0.038723	0.002992
4759	546	547	-0.798127	0.000616
4770	472	471	6.322754	58.825280
4773	472	534	11.696264	44.286197
4775	775	533	-1.411983	2.185503
4778	532	475	0.433686	1.221474
4781	533	534	-2.688848	24.748565
4782	533	532	1.276865	1.785518
4785	535	471	6.602823	14.113455
4787	534	535	9.007416	0.327484
4790	536	470	2.404593	31.226616
4792	535	536	2.404593	0.009457
4795	531	473	0.635854	0.958353
4797	532	530	0.843179	1.475314
4827	775	518	-0.829068	0.050509
4830	515	518	0.292201	124.869137
4833	515	516	26.886405	0.550386
4835	516	517	26.886405	0.550386
4838	514	515	27.178606	67.397260
4840	138	514	27.178606	165.422578
4845	478	528	2.329631	1.756905
4848	519	484	0.388341	0.814459
4850	518	519	-0.536867	18.276388
4852	528	519	3.617399	0.018642
4855	477	529	2.264173	1.659561
4857	528	529	-1.287768	0.003937
4860	485	476	0.976405	0.308627
4862	529	485	0.976405	0.002012
4874	482	112	3.080532	25.105050
4879	490	482	1.137569	6.988713
4881	519	520	2.692190	0.038242
4932	40	39	8.269975	0.299981
4934	26	40	8.269975	0.112241
4943	32	33	5.250233	0.029153
4946	33	34	5.250233	0.014576
4948	34	35	5.250233	0.128012
2381	6	776	9.323310	0.172878
4154	777	6	14.264489	30.726510
2383	776	7	9.323310	1.834183
4951	46	777	14.264489	30.726510
3745	696	697	45.454619	4.274906
44	53	52	0.003413	0.000000
36	54	53	0.003413	0.000000
30	55	54	0.003413	0.000000
18	56	55	19.635351	1.895735
21	56	57	13.126113	0.847174
27	57	52	13.126113	2.329943
5037	58	56	32.761465	5.277483
5205	600	595	6.275172	5.780178
5220	585	600	12.119206	36.393543
5532	252	222	0.173402	0.001199
5584	755	328	6.152800	0.222102
4151	191	190	1.999585	0.002048
5606	311	191	1.999585	0.030720
5650	253	254	34.274219	29.695353
5658	227	234	34.274219	27.453020
5675	234	233	21.985647	20.367396
5683	233	779	11.901990	9.359699
5768	254	227	34.274219	29.152208
5817	241	601	14.605331	6.174327
5819	601	616	14.605331	187.801558
2575	603	903	4.557165	6.289571
2577	603	604	-16.187596	0.139499
2561	782	780	-11.630432	0.021209
5864	781	603	-11.630432	0.063627
5866	780	781	-11.630432	0.021209
5868	223	253	2.338076	0.014361
5870	367	766	21.939170	13.292336
2202	688	689	36.995434	0.778037
5890	149	764	4.888396	1.083863
844	397	398	3.563021	0.053937
1632	496	497	6.532711	0.943317
1620	499	498	0.715447	0.010444
3405	764	183	4.415898	0.083714
3436	183	182	2.897723	0.077251
3439	183	150	1.518175	0.021205
3443	182	501	1.633752	0.864064
3432	764	185	0.472498	0.224213
3392	505	504	0.219656	0.003339
3420	185	177	0.252842	0.000588
5930	504	503	0.472498	0.015449
4295	523	522	1.420848	0.043665
4297	523	525	0.198091	0.000849
5934	126	527	14.173237	366.633673
5955	150	502	1.518175	0.746135
5957	502	501	1.518175	0.159498
5959	177	504	0.252842	0.018814
5962	184	505	0.219656	0.015619
5964	185	184	0.219656	0.000444
5984	491	486	0.344690	0.008331
5986	486	111	0.678187	2.488832
5988	489	487	0.713363	0.011580
5991	522	493	0.707485	0.019809
6005	540	469	0.017229	0.001603
6009	538	468	0.018235	0.001796
6011	469	468	0.017229	0.001595
6013	468	467	0.035463	0.005031
6038	396	397	6.168582	1.697491
6054	114	113	0.851015	0.726916
6056	90	114	6.185021	0.052948
6072	7	8	9.323310	1.834183
6153	694	688	0.234181	0.000050
6156	695	694	0.234181	0.000049
6158	696	695	0.234181	0.000540
6162	690	688	36.761253	57.228870
6169	684	683	-17.250821	9.864797
6189	115	116	64.812885	62.714374
6193	509	784	3.991035	53.016124
6195	784	18	3.991035	52.769385
6200	21	508	3.155430	0.067260
3362	76	77	63.498686	31.966730
6074	8	778	13.030858	0.113948
6310	778	785	368.484518	220.475361
6323	119	778	355.453660	21.965479
2048	158	159	30.997868	0.142545
6347	388	798	152.498173	40.430022
6392	160	513	34.119954	1.036229
6394	159	160	34.119954	0.345410
6407	512	119	327.301384	18.623889
847	259	754	6.053580	0.367279
6495	42	43	-18.169835	0.436449
6534	248	720	74.643565	100.250428
6539	719	716	55.183322	91.067002
2143	717	693	9.494522	0.049617
2140	718	717	9.494522	0.049617
6555	693	715	9.170989	0.069904
6563	679	687	-17.250821	0.615730
6568	687	686	-17.250821	6.504103
6570	686	684	-17.250821	6.504103
6597	692	757	-0.323533	0.000109
6615	465	464	0.083633	0.002058
6621	123	122	1.208234	0.058524
6638	542	465	0.039148	0.000002
6643	3	4	-1.207187	0.024969
6645	4	5	-1.207187	0.417166
6648	464	463	0.139584	0.013379
6649	467	464	0.055951	0.012523
6662	470	121	16.607035	11.114582
6664	121	120	18.049959	3.344582
6666	122	121	1.442924	0.053500
6685	537	467	0.020488	0.002267
6700	538	537	0.020488	0.004551
6716	545	544	0.234690	0.036204
6717	544	539	0.055951	0.012572
6720	544	543	0.178739	0.020999
6734	543	542	0.134254	0.011847
6736	545	775	-2.241051	5.862096
6741	438	546	1.339379	0.009327
6745	3	438	1.339379	0.017971
6750	473	470	1.276865	1.784832
6756	106	105	25.228840	75.897498
6761	107	106	20.340444	4.621244
6767	500	106	4.888396	550.476334
6776	576	620	49.566561	86.810565
6780	620	907	17.959346	12.432954
6787	689	680	15.651064	0.930641
6789	680	682	15.651064	0.930641
6794	720	719	55.183322	34.601467
6797	316	395	6.964989	0.803809
6798	315	316	36.383642	5.624189
6806	762	251	-25.648584	9.696923
6809	249	245	31.607214	636.392368
6902	179	126	4.102443	142.334963
6904	180	179	7.662263	0.660097
6918	179	178	3.559820	5.659903
6920	178	127	3.559820	0.012672
6925	129	130	7.662263	1.004609
6982	187	188	10.288189	0.145751
6984	189	188	9.211987	51.717766
4928	25	26	8.269975	0.022673
2694	397	399	2.605561	0.072109
2709	400	399	6.309691	0.024386
2697	399	406	-3.704130	0.000971
2712	401	400	6.309691	0.012193
2700	406	405	-3.704130	0.000486
7288	387	388	152.498173	29.366708
7430	543	466	0.044485	0.010687
7432	466	465	0.044485	0.001165
7664	698	699	45.454619	0.370328
7671	678	679	9.051409	2.371369
7677	699	675	45.454619	4.274906
7685	675	674	19.395120	10.888091
7936	412	701	-2.739128	2.376596
7986	419	402	8.752287	0.312343
8054	783	413	5.428392	13.640396
8055	413	412	4.260506	0.117543
8130	670	427	3.204798	3.324875
8141	671	430	5.540196	9.936292
8143	427	430	9.836952	6.696278
8147	670	671	5.540196	0.084637
8193	424	787	2.131222	2.313277
8236	789	788	-0.064144	0.897820
8256	675	678	26.059499	19.656171
8270	419	418	3.967808	0.921510
8434	433	434	5.814975	2.339958
8674	407	789	4.256703	5.865712
8699	790	788	0.977042	0.066060
8832	408	788	3.937060	5.017855
8834	409	790	0.977042	5.155471
8852	408	407	4.256703	0.049964
8861	409	408	8.193762	0.203642
8865	422	787	5.289402	9.057060
8899	428	427	0.734597	0.622745
8901	668	673	6.749739	0.125627
8904	668	791	0.778761	3.275290
8916	411	423	1.140688	7.027093
8920	423	424	1.140688	0.090042
8925	421	424	4.590632	6.822114
8926	411	421	9.880034	0.296086
8928	421	422	5.289402	0.077147
8931	410	411	11.020722	0.903028
8932	674	410	20.191527	11.800628
8934	410	409	9.170805	0.625311
8967	665	667	17.008091	8.372939
8969	667	670	8.744994	0.210876
8971	667	668	7.528500	0.187545
8973	667	428	0.734597	2.914339
8982	791	426	0.778761	0.041968
8993	673	426	3.139916	3.191612
8996	672	431	3.609824	4.218383
8998	673	672	3.609824	0.035932
9000	426	431	3.918676	1.062652
9113	793	792	4.144488	1.188650
9179	386	387	152.498173	29.366708
9202	391	390	13.772302	7.928257
9212	377	383	12.396648	6.423522
9215	382	383	8.587030	8.792632
9223	374	377	5.412593	1.224547
9237	390	389	21.192926	24.598900
9239	389	794	28.721426	34.480744
9260	789	391	4.320847	2.226233
9262	787	390	7.420624	6.566194
9264	431	389	7.528500	14.846827
9274	641	429	28.812901	26.487362
9297	666	665	17.008091	8.372939
9298	678	666	17.008091	8.372939
9303	430	794	15.377148	43.660543
9305	794	386	44.098573	81.285621
9328	373	374	5.412593	1.224547
9329	792	373	4.144488	2.048210
9347	383	384	20.983678	1.572225
9353	434	385	10.968263	14.345266
9362	385	386	41.867102	100.287589
9370	697	698	45.454619	4.274906
9383	578	579	3.888254	4.032896
2619	714	713	10.460244	7.990983
2617	723	714	10.460244	4.781198
2614	722	723	10.460244	15.973489
9474	124	123	0.594130	0.017477
9497	461	123	0.614104	3.256271
9515	547	545	-2.006361	4.698589
9518	547	567	1.208234	0.107274
9521	567	565	1.208234	0.107274
9526	565	566	0.500275	0.000158
9529	566	548	0.500275	0.000277
9532	548	549	0.500275	1.005106
9541	553	554	0.116014	0.054053
9543	554	461	0.116014	0.072688
9546	549	553	0.246654	0.244327
9548	549	462	0.253621	0.347385
9550	462	461	0.253621	0.023284
9553	553	550	0.130640	0.068540
9561	550	456	0.064106	0.022194
9578	550	551	0.066534	0.017778
9581	551	552	0.032453	0.004230
9584	551	457	0.034081	0.006273
9595	552	460	0.032453	0.005688
9607	460	459	0.032453	0.000753
9608	459	461	0.244469	0.029285
9612	456	457	0.064106	0.001875
9614	457	459	0.098187	0.004398
9677	453	124	0.594130	3.064509
9680	455	454	0.309636	0.043734
9683	454	453	0.594130	0.220232
9689	556	455	0.164141	0.145505
9706	555	454	0.141815	0.108615
9708	556	555	0.141815	0.080768
9712	564	558	0.707959	0.329446
9717	558	560	0.402002	0.649010
9724	558	557	0.305957	0.375936
9726	557	556	0.305957	0.375936
9729	560	559	0.196061	0.154375
9732	559	450	0.111394	0.067014
9747	560	562	0.205941	0.170326
9753	562	563	0.092878	0.034643
9764	562	451	0.113063	0.069037
9772	563	452	0.092878	0.046587
9776	565	564	0.707959	0.036830
9801	451	455	0.145495	0.014952
9805	451	452	0.163629	0.012213
9811	452	454	0.256507	0.046472
9830	450	449	0.111394	0.002191
9833	448	449	0.084667	0.001498
9834	449	451	0.196061	0.016121
9837	561	448	0.084667	0.038714
9838	559	561	0.084667	0.028789
9906	202	203	5.428392	0.004155
9908	206	783	5.428392	0.955216
9909	203	206	5.428392	0.103696
9956	274	271	2.720061	0.653220
9963	271	270	3.255211	1.219764
9965	270	269	3.255211	0.200810
9974	365	314	5.906866	0.474364
10017	279	280	0.992145	0.001021
10038	279	273	1.245911	0.137049
10072	312	313	0.986471	0.552723
10075	313	269	2.651656	1.292309
10076	271	313	0.426616	0.128549
10082	273	312	0.365215	0.094208
10084	269	268	5.906866	2.493417
10112	280	274	0.941856	0.001037
10115	272	271	0.961766	0.288553
10118	273	272	0.911477	0.229827
10146	281	284	0.074999	0.000010
10149	314	282	5.906866	0.090053
10151	282	281	1.853204	0.007311
10153	282	279	2.268837	0.013627
10155	281	274	1.778205	0.008370
10162	279	278	0.030780	0.000002
10165	278	276	0.030780	0.000084
10167	276	273	0.030780	0.136962
10170	280	277	0.050289	0.000021
10173	277	275	0.050289	0.000223
3	59	55	76.628493	7.173233
6	55	68	96.260431	4.633992
9	68	94	71.088233	14.185278
12	94	353	53.975124	4.099033
47	51	52	87.630167	8.454630
50	52	72	100.759694	4.576028
77	70	75	63.498686	155.565916
80	72	95	62.433207	9.864530
107	97	99	52.281753	7.210418
113	75	76	63.498686	13.187645
128	78	79	63.498686	54.929874
131	79	115	64.812885	6.689173
136	79	80	-1.314199	0.018789
10175	275	272	0.050289	0.365610
10185	286	313	1.238569	0.699767
10186	284	286	1.012559	0.090520
10192	283	284	0.937560	0.001871
10204	283	285	0.847266	0.063379
10206	285	286	0.226010	0.029013
10208	285	312	0.621256	0.176058
10214	268	267	5.906866	1.809738
10222	267	338	10.185499	1.666132
10224	342	267	4.278632	4.287184
10230	339	338	8.726230	3.993120
10346	340	339	8.726230	2.727009
10361	302	340	8.726230	7.012309
10388	306	298	0.582789	0.154930
10397	301	302	3.399291	5.100931
10404	298	297	0.582789	0.099955
10419	309	306	0.582789	0.029986
10422	309	308	12.422073	0.151477
10427	310	309	13.004862	0.298469
10429	368	310	13.004862	0.289142
10431	299	301	3.399291	1.020186
10449	308	295	9.022782	0.172405
10452	289	795	0.031871	0.000090
10460	297	303	0.124884	2.254647
10461	297	296	0.457905	0.030853
10470	795	294	0.031871	0.000002
10473	296	294	0.303248	0.008119
10476	303	302	4.828677	3.773987
10478	292	303	4.703793	1.953435
10485	295	293	9.357901	0.246300
10487	294	295	0.335119	0.000043
10519	341	342	4.278632	3.397432
10523	291	796	0.122785	2.179494
10537	290	796	4.654109	1.912387
10538	293	290	4.654109	0.020308
10540	308	299	3.399291	0.040784
10542	293	292	4.703793	0.015863
10544	296	291	0.154656	0.007743
10546	291	289	0.031871	0.000284
10554	304	302	0.498262	0.116900
10556	796	304	4.776894	3.693476
10558	304	341	4.278632	4.497915
10580	338	337	18.911729	20.807675
10583	201	512	293.181430	192.097316
10613	326	334	8.338959	11.740128
10623	336	337	3.901826	1.401986
10625	335	336	3.901826	0.662049
10628	327	326	5.910339	3.084093
10635	319	321	0.014687	0.000108
10712	325	335	3.901826	0.944393
10716	321	322	1.751974	0.541986
10725	318	320	4.355731	0.050223
10730	320	327	4.355731	1.675038
10732	318	319	1.569295	0.217426
10740	369	317	5.925026	0.054210
10743	317	318	5.925026	0.038721
10745	369	370	6.315759	0.043997
10747	319	327	1.554608	1.507854
10760	323	324	4.578473	1.850734
10761	324	326	2.428620	2.950866
10763	324	325	2.149853	0.816112
10765	322	325	1.751974	1.915016
10774	370	323	4.578473	0.056647
10777	370	321	1.737287	0.266468
10782	337	334	22.813555	10.866107
10823	220	222	2.164674	5.049334
10825	220	219	19.774496	1.093343
10833	218	217	19.774496	0.437769
10834	219	218	19.774496	0.841033
10844	217	216	4.286155	1.621953
10851	333	343	41.667131	23.915151
10859	217	332	15.488341	0.706462
10862	332	329	11.958224	0.413240
10869	329	330	11.958224	12.625135
10875	216	331	0.498011	0.184663
10877	332	331	3.530117	1.100223
10879	331	330	4.028128	11.937898
10881	330	818	10.514617	14.569363
10892	216	215	3.788144	8.762993
10898	345	343	9.259878	20.200881
10899	215	345	3.788144	21.643542
10901	330	345	5.471734	18.283086
10920	151	143	-0.033344	0.000004
10922	151	152	0.668219	0.000595
10925	152	256	0.668219	0.001109
10928	256	797	0.668219	0.001857
1906	196	197	6.053580	0.001319
10956	198	199	6.053580	0.079170
10957	197	198	6.053580	0.001319
10959	756	196	6.053580	0.128998
10963	797	344	0.668219	0.000434
10965	343	344	50.927009	52.302766
10967	344	815	51.595228	276.783390
10970	334	333	31.152514	18.953107
10978	282	283	1.784826	0.005446
10995	189	187	14.740500	51.559947
11010	366	365	27.846036	0.823596
11011	300	366	25.213839	39.885947
11013	315	366	2.632197	0.175146
11034	513	512	34.119954	0.172705
11042	144	143	3.155430	0.064754
11059	398	771	3.563021	0.213993
11062	316	770	29.418654	23.220232
11090	798	201	152.498173	4.043002
11128	146	147	0.715447	0.000982
11136	140	139	6.532711	0.081896
11139	140	141	6.660324	0.081046
11141	146	145	0.728589	0.000970
11142	142	140	13.193035	0.127235
11145	142	146	1.444037	0.001460
11150	156	142	14.637072	1.840008
11152	145	498	0.728589	0.296825
11154	139	496	6.532711	23.862830
11156	141	497	6.660324	24.804226
11158	147	499	0.715447	0.286214
11178	156	155	-14.118504	0.173622
11187	192	193	20.394499	0.323916
11192	164	192	0.894322	0.033518
11195	188	192	19.500177	0.403815
11199	154	155	15.012826	295.410682
11201	155	163	0.894322	0.033007
11203	163	164	0.894322	0.033713
11221	130	131	7.662263	0.714287
11224	131	134	7.662263	0.714287
11226	134	180	7.662263	0.753036
11233	153	154	15.012826	295.012561
11238	128	153	15.012826	295.510749
69	71	70	28.140642	8.407557
59	74	70	22.291537	18.623789
74	69	70	13.066506	8.894708
72	68	69	13.066506	13.436733
67	72	71	28.140642	12.700424
62	72	73	10.185845	1.523382
64	73	74	10.185845	0.960842
56	67	74	12.105692	1.555898
53	68	67	12.105692	2.151761
83	95	91	12.650199	2.364887
86	91	92	12.650199	0.778815
91	93	92	2.106447	0.016014
104	92	97	14.756645	3.643101
89	94	93	2.106447	0.031988
100	94	98	15.006661	3.014075
102	98	97	15.006661	0.677111
97	96	97	22.518446	2.545037
94	95	96	22.518446	4.241728
2125	621	622	6.152800	0.032636
493	691	690	36.437720	4.536083
2219	799	526	-1.685569	0.034752
2214	524	799	10.698808	0.280019
2228	443	442	-1.685569	0.013901
2225	444	443	-1.685569	0.020851
2234	441	440	-1.685569	0.006950
2352	361	360	12.741059	2.596055
2362	360	800	20.191699	6.520014
3970	359	360	7.450640	0.887776
2355	361	362	6.890174	0.189809
3963	364	359	6.890174	0.379618
2358	362	363	6.890174	0.379618
3968	363	364	6.890174	0.759235
2327	710	709	12.466653	0.570278
2344	710	711	7.164579	2.750060
2368	36	37	27.863050	0.410534
2422	16	17	-2.193986	0.016737
2425	15	16	-2.193986	0.008368
2447	49	50	-3.905347	0.087305
2453	47	48	-3.905347	0.074833
2527	642	643	-43.258414	21.231026
2533	376	375	-43.258414	25.729721
2539	760	761	-43.258414	25.729721
2545	763	762	-43.258414	25.729721
2555	619	618	-11.630432	0.212091
2744	801	677	21.344370	0.016127
2461	44	45	-18.169835	2.699760
2642	625	904	9.779844	0.968730
2674	634	633	-1.438263	0.000073
2813	646	645	3.489804	0.477268
2431	13	14	-2.193986	0.006695
2441	19	13	-3.905347	0.003712
6350	785	802	368.484518	8.687258
9375	373	373	1.268106	0.000861
11290	700	691	36.437720	553.521879
11299	414	413	-1.167886	1.902182
11301	415	416	-3.031826	0.664762
11302	415	414	-1.167886	6.823554
11330	620	906	31.607214	13.212931
11331	906	249	31.607214	9.414160
11333	311	771	17.876338	2.762389
11335	770	769	50.858012	327.478381
11336	771	770	21.439358	6.775334
11338	372	373	1.268106	0.011599
11348	371	372	1.268106	3.211961
11351	793	371	1.268106	0.012431
11354	379	793	5.412593	0.320412
11356	381	382	2.089479	3.634239
11357	381	379	-0.743931	0.003099
11358	817	381	-9.504558	0.367077
11360	432	386	66.532498	116.098703
11361	432	433	-10.883921	0.873247
11370	393	392	4.598513	1.747805
11372	394	393	4.598513	0.223840
11376	392	391	4.598513	0.233656
11377	394	391	4.852942	2.205301
11405	788	424	10.956063	2.172924
11406	424	425	14.556161	0.755050
11408	429	432	55.648577	13.089960
11409	427	429	26.835677	2.453154
11410	391	391	9.451455	0.657715
11411	803	788	6.106105	0.106039
11414	681	679	-26.302230	20.024050
11416	819	685	13.092926	16.377263
11456	729	722	10.460244	25.122266
11548	702	674	0.796407	0.002157
11550	703	702	0.796407	0.000023
11552	704	703	0.796407	0.000853
11554	395	396	6.964989	0.982090
11556	396	706	0.796407	0.001643
11558	706	704	0.796407	0.002142
11586	728	729	10.460244	16.237934
11665	803	394	9.451455	0.366974
11666	402	803	15.557560	8.919287
11668	425	427	32.733234	16.847181
11669	420	425	18.177073	13.190376
11827	162	156	0.518568	0.000246
11829	804	162	2.137507	0.023549
11832	162	161	1.618939	0.003991
11833	161	523	1.618939	0.012772
11838	805	804	2.137507	0.014722
11840	624	903	0.968706	0.002863
11845	807	805	2.137507	0.004341
11855	546	808	2.137507	0.003764
