7196288	6210436	12	1680
7201548	6210296	13	1680
7200552	6210199	13	1680
7199656	6210630	13	1680
7199956	6211345	13	1680
7244181	6204270	14	1680
7243103	6202511	14	1680
7242558	6201673	14	1680
7241969	6200865	14	1680
7241330	6200096	14	1680
7240650	6199363	14	1680
7239944	6198655	14	1680
7239225	6197960	14	1680
7238499	6197272	14	1680
7237767	6196591	14	1680
7237025	6195920	14	1680
7236270	6195265	14	1680
7235492	6194636	14	1680
7234683	6194048	14	1680
7233835	6193519	14	1680
7232946	6193060	14	1680
7232023	6192677	14	1680
7231075	6192358	14	1680
7230116	6192074	14	1680
7229158	6191785	14	1680
7228211	6191465	14	1680
7227278	6191107	14	1680
7226356	6190718	14	1680
7225441	6190316	14	1680
7224519	6189928	14	1680
7223580	6189585	14	1680
7222620	6189305	14	1680
7221644	6189086	14	1680
7220662	6188895	14	1680
7219685	6188686	14	1680
7218721	6188419	14	1680
7217782	6188073	14	1680
7216867	6187670	14	1680
7215956	6187257	14	1680
7215029	6186884	14	1680
7214073	6186590	14	1680
7213094	6186385	14	1680
7212099	6186288	14	1680
7211100	6186330	14	1680
7210121	6186536	14	1680
7209185	6186886	14	1680
7208285	6187322	14	1680
7207410	6187807	14	1680
7206567	6188345	14	1680
7205768	6188947	14	1680
7205017	6189607	14	1680
7204294	6190298	14	1680
7203568	6190985	14	1680
7202824	6191653	14	1680
7201888	6192591	14	1680
7234046	6211120	17	1680
7233870	6210135	17	1680
7233551	6209188	17	1680
7233051	6208321	17	1680
7232340	6207618	17	1680
7231487	6207095	17	1680
7230556	6206732	17	1680
7229578	6206521	17	1680
7228578	6206499	17	1680
7227595	6206682	17	1680
7226652	6207013	17	1680
7225747	6207439	17	1680
7224726	6208186	17	1680
7202251	6209709	18	1700
7201298	6209409	18	1700
7200298	6209368	18	1700
7199305	6209478	18	1700
7198308	6209563	18	1700
7197310	6209614	18	1700
7196311	6209666	18	1700
7195312	6209713	18	1700
7194506	6209751	18	1700
7244869	6203668	20	1700
7244394	6202788	20	1700
7243892	6201923	20	1700
7243362	6201075	20	1700
7242778	6200263	20	1700
7242135	6199498	20	1700
7241448	6198771	20	1700
7240740	6198065	20	1700
7240029	6197361	20	1700
7239321	6196655	20	1700
7238618	6195943	20	1700
7237915	6195233	20	1700
7237209	6194525	20	1700
7236494	6193825	20	1700
7235760	6193146	20	1700
7234994	6192504	20	1700
7234188	6191912	20	1700
7233345	6191375	20	1700
7232465	6190900	20	1700
7231540	6190519	20	1700
7230575	6190255	20	1700
7229596	6190050	20	1700
7228626	6189810	20	1700
7227680	6189485	20	1700
7226764	6189084	20	1700
7225859	6188658	20	1700
7224938	6188268	20	1700
7223991	6187948	20	1700
7223024	6187694	20	1700
7222047	6187480	20	1700
7221070	6187265	20	1700
7220107	6186995	20	1700
7219173	6186638	20	1700
7218273	6186203	20	1700
7217395	6185725	20	1700
7216520	6185240	20	1700
7215642	6184761	20	1700
7214763	6184285	20	1700
7213886	6183803	20	1700
7213012	6183318	20	1700
7212130	6182846	20	1700
7211221	6182430	20	1700
7210252	6182184	20	1700
7209264	6182339	20	1700
7208428	6182887	20	1700
7207701	6183574	20	1700
7206981	6184268	20	1700
7206225	6184922	20	1700
7205429	6185528	20	1700
7204605	6186095	20	1700
7203771	6186646	20	1700
7202929	6187186	20	1700
7202071	6187699	20	1700
7201206	6188201	20	1700
7200428	6188829	20	1700
7199961	6189713	20	1700
7199749	6190691	20	1700
7199575	6192169	20	1700
7203000	6177681	21	1700
7203998	6177631	21	1700
7204991	6177513	21	1700
7205980	6177361	21	1700
7206971	6177231	21	1700
7207965	6177120	21	1700
7208940	6176895	21	1700
7209829	6176438	21	1700
7210601	6175803	21	1700
7211318	6175106	21	1700
7212047	6174421	21	1700
7212813	6173779	21	1700
7214000	6172871	21	1700
7215772	6215198	23	1700
7214819	6214896	23	1700
7213891	6214522	23	1700
7213001	6214066	23	1700
7212131	6213575	23	1700
7211247	6213105	23	1700
7210327	6212714	23	1700
7209357	6212471	23	1700
7208357	6212458	23	1700
7207395	6212728	23	1700
7206528	6213228	23	1700
7205743	6213847	23	1700
7204969	6214480	23	1700
7204232	6215048	23	1700
7220732	6216048	25	1700
7221716	6215868	25	1700
7222714	6215805	25	1700
7223714	6215825	25	1700
7224711	6215893	25	1700
7225591	6216000	25	1700
7235214	6210976	26	1700
7235189	6209977	26	1700
7235163	6208977	26	1700
7235008	6207989	26	1700
7234593	6207080	26	1700
7233908	6206350	26	1700
7233078	6205793	26	1700
7232197	6205320	26	1700
7231285	6204910	26	1700
7230335	6204599	26	1700
7229351	6204416	26	1700
7228352	6204384	26	1700
7227366	6204551	26	1700
7226435	6204916	26	1700
7225555	6205392	26	1700
7224708	6205924	26	1700
7223921	6206540	26	1700
7223200	6207383	26	1700
7202865	6209121	27	1720
7201975	6208665	27	1720
7200996	6208458	27	1720
7199996	6208461	27	1720
7199002	6208566	27	1720
7198010	6208697	27	1720
7197018	6208821	27	1720
7196023	6208925	27	1720
7195026	6209005	27	1720
7194030	6209083	27	1720
7193056	6209205	27	1720
7220066	6215336	28	1720
7219066	6215318	28	1720
7218095	6215076	28	1720
7217149	6214754	28	1720
7216206	6214421	28	1720
7215265	6214083	28	1720
7214341	6213701	28	1720
7213450	6213246	28	1720
7212592	6212733	28	1720
7211739	6212210	28	1720
7210855	6211743	28	1720
7209920	6211390	28	1720
7208937	6211206	28	1720
7207937	6211228	28	1720
7206967	6211473	28	1720
7206072	6211918	28	1720
7205261	6212503	28	1720
7204508	6213161	28	1720
7203821	6213888	28	1720
7203435	6214337	28	1720
7218521	6173500	29	1720
7218239	6174459	29	1720
7217710	6175307	29	1720
7216960	6175970	29	1720
7216240	6176663	29	1720
7215884	6177597	29	1720
7215935	6178596	29	1720
7216133	6179576	29	1720
7216386	6180543	29	1720
7216804	6181452	29	1720
7217443	6182221	29	1720
7218231	6182836	29	1720
7219090	6183350	29	1720
7219974	6183816	29	1720
7220871	6184257	29	1720
7221788	6184658	29	1720
7222727	6185001	29	1720
7223690	6185273	29	1720
7224671	6185466	29	1720
7225663	6185591	29	1720
7226660	6185668	29	1720
7227658	6185731	29	1720
7228651	6185845	29	1720
7229621	6186089	29	1720
7230536	6186491	29	1720
7231382	6187026	29	1720
7232157	6187657	29	1720
7232878	6188350	29	1720
7233580	6189063	29	1720
7234292	6189765	29	1720
7235021	6190449	29	1720
7235748	6191136	29	1720
7236455	6191843	29	1720
7237135	6192576	29	1720
7237798	6193325	29	1720
7238459	6194075	29	1720
7239122	6194824	29	1720
7239790	6195568	29	1720
7240469	6196302	29	1720
7241163	6197022	29	1720
7241869	6197730	29	1720
7242573	6198441	29	1720
7243247	6199179	29	1720
7243868	6199963	29	1720
7244414	6200801	29	1720
7244891	6201680	29	1720
7245318	6202584	29	1720
7245695	6203510	29	1720
7245875	6203999	29	1720
7215969	6208602	30	1720
7216797	6209161	30	1720
7217367	6210311	30	1720
7220613	6199108	31	1720
7220645	6200107	31	1720
7220808	6201094	31	1720
7220916	6202088	31	1720
7220791	6203080	31	1720
7220376	6203990	31	1720
7219741	6205224	31	1720
7228976	6216000	32	1720
7228051	6215618	32	1720
7227104	6215297	32	1720
7226133	6215058	32	1720
7225145	6214908	32	1720
7224148	6214819	32	1720
7223150	6214756	32	1720
7222151	6214718	32	1720
7221151	6214746	32	1720
7220033	6214846	32	1720
7226586	6201074	33	1720
7227105	6201403	33	1720
7228036	6201765	33	1720
7228968	6202128	33	1720
7229935	6202385	33	1720
7230918	6202563	33	1720
7231828	6202980	33	1720
7232611	6203601	33	1720
7233448	6204149	33	1720
7234356	6204568	33	1720
7235291	6204921	33	1720
7236145	6205441	33	1720
7236615	6206325	33	1720
7236730	6207318	33	1720
7236669	6208316	33	1720
7236511	6209303	33	1720
7236327	6210286	33	1720
7236231	6210850	33	1720
7203549	6208472	34	1740
7202797	6207813	34	1740
7201871	6207434	34	1740
7200875	6207346	34	1740
7199880	6207440	34	1740
7198895	6207615	34	1740
7197915	6207814	34	1740
7196934	6208008	34	1740
7195948	6208173	34	1740
7194955	6208293	34	1740
7193959	6208381	34	1740
7192963	6208467	34	1740
7191681	6208610	34	1740
7219296	6214406	35	1740
7218310	6214243	35	1740
7217366	6213913	35	1740
7216436	6213545	35	1740
7215516	6213152	35	1740
7214617	6212716	35	1740
7213754	6212210	35	1740
7212930	6211645	35	1740
7212108	6211075	35	1740
7211243	6210573	35	1740
7210318	6210193	35	1740
7209346	6209956	35	1740
7208350	6209876	35	1740
7207353	6209955	35	1740
7206376	6210172	35	1740
7205428	6210488	35	1740
7204498	6210855	35	1740
7203541	6211146	35	1740
7202466	6211018	35	1740
7218133	6211077	36	1740
7218458	6210131	36	1740
7218272	6209148	36	1740
7217785	6208275	36	1740
7217041	6207606	36	1740
7216099	6207272	36	1740
7215192	6207205	36	1740
7218923	6198558	37	1740
7218898	6199557	37	1740
7218848	6200556	37	1740
7218797	6201555	37	1740
7218690	6202549	37	1740
7218443	6203518	37	1740
7218160	6204131	37	1740
7231061	6216000	38	1740
7230212	6215470	38	1740
7229323	6215013	38	1740
7228411	6214602	38	1740
7227480	6214238	38	1740
7226523	6213946	38	1740
7225545	6213736	38	1740
7224558	6213582	38	1740
7223569	6213431	38	1740
7222587	6213240	38	1740
7221618	6212995	38	1740
7220655	6212723	38	1740
7219683	6212490	38	1740
7218856	6212409	38	1740
7227000	6175646	39	1740
7226090	6176061	39	1740
7225100	6176197	39	1740
7224115	6176021	39	1740
7223145	6176211	39	1740
7222914	6177195	39	1740
7222853	6178193	39	1740
7223042	6179175	39	1740
7223481	6180074	39	1740
7224130	6180835	39	1740
7224963	6181387	39	1740
7225913	6181701	39	1740
7226886	6181928	39	1740
7227827	6182268	39	1740
7228708	6182742	39	1740
7229555	6183273	39	1740
7230387	6183828	39	1740
7231203	6184406	39	1740
7231993	6185019	39	1740
7232754	6185668	39	1740
7233480	6186355	39	1740
7234172	6187077	39	1740
7234836	6187825	39	1740
7235492	6188580	39	1740
7236152	6189331	39	1740
7236810	6190084	39	1740
7237458	6190846	39	1740
7238093	6191618	39	1740
7238721	6192396	39	1740
7239349	6193175	39	1740
7239978	6193952	39	1740
7240613	6194725	39	1740
7241263	6195484	39	1740
7241939	6196221	39	1740
7242638	6196936	39	1740
7243344	6197645	39	1740
7244029	6198373	39	1740
7244662	6199148	39	1740
7245213	6199982	39	1740
7245664	6200875	39	1740
7246026	6201807	39	1740
7246326	6202761	39	1740
7246560	6203733	39	1740
7246628	6204325	39	1740
7233861	6202713	40	1740
7234767	6203137	40	1740
7235663	6203028	40	1740
7240057	6203697	41	1740
7239583	6204578	41	1740
7239168	6205488	41	1740
7238820	6206425	41	1740
7238499	6207372	41	1740
7238172	6208317	41	1740
7237824	6209255	41	1740
7237486	6210196	41	1740
7237334	6210708	41	1740
7204991	6207156	42	1760
7204227	6206511	42	1760
7203419	6205923	42	1760
7202473	6205600	42	1760
7201473	6205624	42	1760
7200505	6205875	42	1760
7199562	6206208	42	1760
7198622	6206548	42	1760
7197676	6206874	42	1760
7196725	6207181	42	1760
7195755	6207426	42	1760
7194767	6207583	42	1760
7193771	6207670	42	1760
7192772	6207712	42	1760
7191772	6207728	42	1760
7190773	6207760	42	1760
7189913	6207820	42	1760
7218598	6213472	43	1760
7217668	6213105	43	1760
7216776	6212653	43	1760
7215904	6212165	43	1760
7215059	6211630	43	1760
7214281	6211000	43	1760
7213605	6210264	43	1760
7212951	6209507	43	1760
7212132	6208933	43	1760
7211198	6208578	43	1760
7210225	6208344	43	1760
7209235	6208210	43	1760
7208235	6208180	43	1760
7207238	6208260	43	1760
7206253	6208431	43	1760
7205272	6208628	43	1760
7204383	6208764	43	1760
7204673	6193808	45	1760
7205055	6194733	45	1760
7205733	6195466	45	1760
7206691	6195756	45	1760
7207673	6195568	45	1760
7208748	6194688	45	1760
7215873	6197414	46	1760
7216236	6198346	46	1760
7216514	6199306	46	1760
7216716	6200286	46	1760
7216815	6201281	46	1760
7216793	6202281	46	1760
7216637	6203268	46	1760
7216226	6204180	46	1760
7215329	6204622	46	1760
7214398	6204986	46	1760
7213535	6205380	46	1760
7217791	6204000	47	1760
7218061	6204963	47	1760
7218623	6205790	47	1760
7219160	6206634	47	1760
7219648	6207507	47	1760
7220126	6208385	47	1760
7220723	6209191	47	1760
7221438	6209891	47	1760
7222263	6210455	47	1760
7223120	6210970	47	1760
7224006	6211433	47	1760
7224929	6211818	47	1760
7225866	6212168	47	1760
7226795	6212539	47	1760
7227709	6212944	47	1760
7228612	6213373	47	1760
7229506	6213820	47	1760
7230391	6214286	47	1760
7231255	6214791	47	1760
7232073	6215366	47	1760
7232796	6216000	47	1760
7230713	6177500	48	1760
7230768	6178498	48	1760
7230788	6179498	48	1760
7230913	6180490	48	1760
7231245	6181433	48	1760
7231771	6182284	48	1760
7232416	6183048	48	1760
7233116	6183762	48	1760
7233837	6184455	48	1760
7234561	6185145	48	1760
7235278	6185842	48	1760
7235975	6186560	48	1760
7236638	6187308	48	1760
7237260	6188091	48	1760
7237848	6188900	48	1760
7238426	6189715	48	1760
7239011	6190527	48	1760
7239606	6191331	48	1760
7240206	6192130	48	1760
7240805	6192931	48	1760
7241405	6193731	48	1760
7242024	6194516	48	1760
7242677	6195274	48	1760
7243368	6195997	48	1760
7244080	6196699	48	1760
7244785	6197408	48	1760
7245447	6198158	48	1760
7246029	6198971	48	1760
7246498	6199855	48	1760
7246833	6200796	48	1760
7247062	6201770	48	1760
7247230	6202756	48	1760
7247344	6203749	48	1760
7247408	6204667	48	1760
7242409	6203889	49	1760
7241946	6204775	49	1760
7241435	6205635	49	1760
7240911	6206487	49	1760
7240393	6207343	49	1760
7239893	6208208	49	1760
7239396	6209076	49	1760
7238897	6209943	49	1760
7238597	6210582	49	1760
7195000	6195833	50	1780
7195509	6196693	50	1780
7195929	6197601	50	1780
7196435	6198463	50	1780
7197067	6199238	50	1780
7197777	6199942	50	1780
7198490	6200644	50	1780
7199105	6201433	50	1780
7199447	6202372	50	1780
7199378	6203370	50	1780
7198946	6204272	50	1780
7198277	6205015	50	1780
7197471	6205607	50	1780
7196646	6206173	50	1780
7195754	6206623	50	1780
7194778	6206840	50	1780
7193781	6206930	50	1780
7192781	6206923	50	1780
7191785	6206844	50	1780
7190791	6206730	50	1780
7189795	6206641	50	1780
7188338	6206556	50	1780
7207215	6203500	51	1780
7207413	6202520	51	1780
7208188	6201887	51	1780
7209116	6201516	51	1780
7210087	6201275	51	1780
7211076	6201255	51	1780
7211163	6202255	51	1780
7210563	6203062	51	1780
7209896	6203806	51	1780
7209022	6204291	51	1780
7208028	6204283	51	1780
7207213	6203500	51	1780
7215360	6209205	52	1780
7215628	6210168	52	1780
7216341	6210870	52	1780
7217097	6211525	52	1780
7217813	6212126	52	1780
7226745	6210208	53	1780
7227426	6210941	53	1780
7228208	6211564	53	1780
7229056	6212094	53	1780
7229929	6212581	53	1780
7230805	6213063	53	1780
7231670	6213565	53	1780
7232496	6214129	53	1780
7233260	6214773	53	1780
7233973	6215475	53	1780
7234466	6216000	53	1780
7238118	6181500	54	1780
7237460	6182253	54	1780
7237200	6183218	54	1780
7237510	6184168	54	1780
7237958	6185063	54	1780
7238420	6185950	54	1780
7238853	6186851	54	1780
7239266	6187761	54	1780
7239696	6188665	54	1780
7240174	6189543	54	1780
7240698	6190395	54	1780
7241249	6191230	54	1780
7241808	6192058	54	1780
7242376	6192881	54	1780
7242971	6193685	54	1780
7243614	6194451	54	1780
7244308	6195171	54	1780
7245033	6195860	54	1780
7245756	6196550	54	1780
7246440	6197280	54	1780
7247047	6198075	54	1780
7247533	6198948	54	1780
7247872	6199890	54	1780
7248065	6200871	54	1780
7248158	6201866	54	1780
7248210	6202865	54	1780
7248243	6203865	54	1780
7248259	6204969	54	1780
7243667	6204123	55	1780
7243348	6205070	55	1780
7242986	6206003	55	1780
7242546	6206900	55	1780
7242035	6207760	55	1780
7241501	6208605	55	1780
7240961	6209447	55	1780
7240211	6210553	55	1780
7195733	6205656	56	1800
7194832	6206091	56	1800
7193836	6206185	56	1800
7192839	6206118	56	1800
7191860	6205913	56	1800
7190500	6205501	56	1800
7193000	6199408	57	1800
7193759	6200058	57	1800
7194504	6200725	57	1800
7195234	6201409	57	1800
7195887	6202166	57	1800
7196256	6203095	57	1800
7195969	6204053	57	1800
7194977	6204688	57	1800
7236166	6216000	58	1800
7235462	6215289	58	1800
7234781	6214556	58	1800
7234101	6213824	58	1800
7233387	6213123	58	1800
7232590	6212519	58	1800
7231721	6212010	58	1800
7240686	6183000	59	1800
7240738	6183998	59	1800
7240837	6184993	59	1800
7240970	6185985	59	1800
7241145	6186969	59	1800
7241380	6187941	59	1800
7241705	6188887	59	1800
7242115	6189799	59	1800
7242584	6190682	59	1800
7243091	6191544	59	1800
7243640	6192380	59	1800
7244246	6193175	59	1800
7244923	6193911	59	1800
7245653	6194595	59	1800
7246400	6195260	59	1800
7247125	6195948	59	1800
7247793	6196693	59	1800
7248371	6197508	59	1800
7248822	6198401	59	1800
7249127	6199353	59	1800
7249293	6200340	59	1800
7249349	6201338	59	1800
7249341	6202338	59	1800
7249326	6203338	59	1800
7249336	6204338	59	1800
7249381	6205345	59	1800
7244663	6204407	60	1800
7244420	6205377	60	1800
7244150	6206340	60	1800
7243792	6207273	60	1800
7243348	6208170	60	1800
7242860	6209042	60	1800
7242366	6209912	60	1800
7241949	6210591	60	1800
7195145	6205316	61	1820
7194156	6205464	61	1820
7193160	6205372	61	1820
7192221	6205027	61	1820
7191416	6204500	61	1820
7234251	6212151	62	1820
7234930	6212886	62	1820
7235575	6213650	62	1820
7236233	6214403	62	1820
7236917	6215133	62	1820
7237825	6216000	62	1820
7242831	6184000	63	1820
7242896	6184998	63	1820
7242975	6185995	63	1820
7243092	6186988	63	1820
7243270	6187971	63	1820
7243530	6188937	63	1820
7243878	6189875	63	1820
7244311	6190776	63	1820
7244832	6191630	63	1820
7245451	6192415	63	1820
7246160	6193120	63	1820
7246925	6193765	63	1820
7247694	6194403	63	1820
7248416	6195096	63	1820
7249053	6195866	63	1820
7249593	6196708	63	1820
7250029	6197608	63	1820
7250355	6198553	63	1820
7250568	6199530	63	1820
7250680	6200524	63	1820
7250701	6201524	63	1820
7250660	6202523	63	1820
7250603	6203521	63	1820
7250570	6204521	63	1820
7250543	6205748	63	1820
7245537	6204713	64	1820
7245361	6205698	64	1820
7245136	6206672	64	1820
7244832	6207625	64	1820
7244448	6208548	64	1820
7244008	6209446	64	1820
7243365	6210636	64	1820
7191745	6203260	65	1840
7192418	6204000	65	1840
7193198	6204625	65	1840
7194235	6204789	65	1840
7235714	6211942	66	1840
7236336	6212725	66	1840
7236958	6213508	66	1840
7237606	6214269	66	1840
7238288	6215001	66	1840
7239003	6215701	66	1840
7239883	6216500	66	1840
7246403	6205078	67	1840
7246240	6206064	67	1840
7246045	6207045	67	1840
7245776	6208008	67	1840
7245452	6208954	67	1840
7245087	6209885	67	1840
7244719	6210673	67	1840
7244936	6185000	68	1840
7244976	6185999	68	1840
7245077	6186994	68	1840
7245229	6187982	68	1840
7245453	6188956	68	1840
7245787	6189899	68	1840
7246260	6190780	68	1840
7246885	6191561	68	1840
7247628	6192231	68	1840
7248422	6192838	68	1840
7249195	6193473	68	1840
7249871	6194210	68	1840
7250421	6195045	68	1840
7250874	6195936	68	1840
7251261	6196858	68	1840
7251590	6197803	68	1840
7251856	6198767	68	1840
7252048	6199748	68	1840
7252157	6200742	68	1840
7252178	6201742	68	1840
7252115	6202740	68	1840
7251993	6203733	68	1840
7251835	6204720	68	1840
7251551	6206040	68	1840
7237016	6211725	69	1860
7237611	6212528	69	1860
7238215	6213325	69	1860
7238849	6214098	69	1860
7239513	6214846	69	1860
7240201	6215572	69	1860
7241100	6216500	69	1860
7247271	6205405	70	1860
7247160	6206398	70	1860
7246966	6207380	70	1860
7246715	6208348	70	1860
7246445	6209310	70	1860
7246021	6210653	70	1860
7248586	6187000	71	1860
7248358	6187973	71	1860
7248411	6188972	71	1860
7248778	6189902	71	1860
7249398	6190687	71	1860
7250107	6191392	71	1860
7250768	6192143	71	1860
7251308	6192985	71	1860
7251726	6193893	71	1860
7252071	6194831	71	1860
7252388	6195780	71	1860
7252698	6196731	71	1860
7253001	6197683	71	1860
7253285	6198642	71	1860
7253520	6199615	71	1860
7253679	6200601	71	1860
7253746	6201600	71	1860
7253720	6202599	71	1860
7253600	6203592	71	1860
7253396	6204571	71	1860
7253121	6205533	71	1860
7252917	6206346	71	1860
7238281	6211598	72	1880
7238866	6212410	72	1880
7239460	6213213	72	1880
7240070	6214006	72	1880
7240699	6214783	72	1880
7241350	6215543	72	1880
7241988	6216313	72	1880
7242476	6217000	72	1880
7248365	6205845	73	1880
7248150	6206822	73	1880
7247903	6207791	73	1880
7247633	6208754	73	1880
7247373	6209720	73	1880
7247113	6210666	73	1880
7252718	6189000	74	1880
7252740	6190000	74	1880
7252860	6190992	74	1880
7253043	6191975	74	1880
7253241	6192955	74	1880
7253435	6193936	74	1880
7253640	6194915	74	1880
7253876	6195887	74	1880
7254155	6196847	74	1880
7254466	6197798	74	1880
7254773	6198749	74	1880
7255033	6199715	74	1880
7255215	6200698	74	1880
7255319	6201693	74	1880
7255351	6202693	74	1880
7255316	6203692	74	1880
7255219	6204687	74	1880
7255058	6205674	74	1880
7254820	6206774	74	1880
7239613	6211594	75	1900
7240191	6212410	75	1900
7240745	6213243	75	1900
7241310	6214068	75	1900
7241905	6214872	75	1900
7242506	6215671	75	1900
7243070	6216496	75	1900
7243356	6217000	75	1900
7249516	6206195	76	1900
7249198	6207143	76	1900
7248889	6208093	76	1900
7248581	6209045	76	1900
7248290	6210001	76	1900
7248076	6210750	76	1900
7254741	6190000	77	1900
7254745	6191000	77	1900
7254788	6191998	77	1900
7254859	6192996	77	1900
7254956	6193991	77	1900
7255093	6194982	77	1900
7255294	6195961	77	1900
7255572	6196922	77	1900
7255895	6197868	77	1900
7256213	6198817	77	1900
7256476	6199781	77	1900
7256674	6200761	77	1900
7256824	6201750	77	1900
7256950	6202743	77	1900
7257067	6203736	77	1900
7257195	6204727	77	1900
7257356	6205714	77	1900
7257596	6206685	77	1900
7257860	6207611	77	1900
7240925	6211553	78	1920
7241436	6212413	78	1920
7241928	6213284	78	1920
7242453	6214135	78	1920
7243010	6214965	78	1920
7243561	6215800	78	1920
7244218	6217000	78	1920
7250603	6206476	79	1920
7250243	6207410	79	1920
7249894	6208346	79	1920
7249545	6209284	79	1920
7249218	6210229	79	1920
7249005	6210888	79	1920
7256305	6191000	80	1920
7256308	6192000	80	1920
7256333	6192999	80	1920
7256394	6193998	80	1920
